p_market_H,p_market_D,p_market_A,elo_diff,form_diff,lam_diff,lam_sum,diff_model_market,outcome
0.3387441650353862,0.3042011745219093,0.35705466044270434,0.0,-0.06666666666666665,-0.39075630252100835,1.96218487394958,-0.00738500514212187,2
0.43536195999218086,0.27800221541669384,0.2866358245911253,0.0,0.33333333333333337,0.4867906897723414,2.153882093102277,-0.02633552631024144,2
0.4968225147526101,0.2709940989559691,0.2321833862914208,0.0,0.06666666666666665,0.3562771294886973,2.387056767574271,-0.0024823973973912006,0
0.5027668664162629,0.27697336353470775,0.22025977004902944,0.0,0.1333333333333333,0.6746998139692205,2.1176221883984443,0.009124574612960235,0
0.4386850251515543,0.28746130530117375,0.2738536695472721,0.0,0.26666666666666666,0.6334156378600825,2.1478189300411525,-0.013196669085140111,1
0.4768703904909259,0.27638434043468074,0.2467452690743933,0.0,-0.06666666666666665,0.1714865295516388,2.385616404775329,0.004367459755915903,2
0.5219071142495421,0.26621774991979524,0.2118751358306627,0.0,0.20000000000000007,0.3824406148113646,2.2571495109455055,-0.004348284894592713,0
0.40644284070703895,0.2754105219119338,0.3181466373810271,0.0,0.4,0.25468749999999996,2.360104166666667,-0.025209285319830244,2
0.4335013950756278,0.2815115766802095,0.2849870282441627,0.0,-0.2666666666666667,-0.35360262008733623,2.224563318777293,0.02714941081016592,0
0.4164863903592276,0.29406866539740983,0.28944494424336253,0.0,-0.13333333333333341,-0.0019352568613650867,2.0881421534130893,0.0038983572578507597,0
0.4813085171499173,0.2742173154088549,0.24447416744122782,0.0,-0.06666666666666665,0.12209331072967466,2.144767606131243,-0.00504810383827331,2
0.4101832891546588,0.2911395585482594,0.2986771522970817,0.0,0.06666666666666665,0.21410256410256434,2.017071524966262,-0.023078843868569343,1
0.4680826265836309,0.2785869408972063,0.2533304325191629,0.0,0.26666666666666666,0.7646520146520149,2.4817653107126794,0.012050209590591165,0
0.3736424994743775,0.29675143848929664,0.32960606203632586,0.0,0.0,-0.4716783317216091,2.1626006529877544,-0.00540881123085879,1
0.29960572663152674,0.2938807764411154,0.40651349692735783,0.0,-0.6,-0.9577673383342784,2.1672741281340624,-0.0022401335147938517,2
0.5104310468984364,0.2791178836514109,0.21045106945015263,0.0,0.33333333333333337,0.2622924237378931,2.0631060792517846,-0.008248740812272115,1
0.30043018253691434,0.2864783164748285,0.41309150098825714,0.0,0.13333333333333336,-0.3122062804939848,2.2715698339389907,-0.004802844042979926,1
0.7174380003905486,0.18472954501074007,0.09783245459871118,0.0,0.3333333333333333,2.135203872343917,3.0938668354371037,0.029935498294849316,1
0.5408256266353935,0.26198635171289597,0.19718802165171062,0.0,0.0,0.47271358457239665,2.4986289470255247,0.020841619716780557,0
0.48588025859645834,0.2755738780099316,0.23854586339361003,0.0,0.0,-0.1458267579736795,2.1051903114186854,0.009815910135011707,0
0.2917754702981459,0.28199031733083,0.4262342123710242,0.0,-0.19999999999999996,-0.7354666666666665,2.6245333333333334,-0.00854749961546214,2
0.6096983058355697,0.23762600637694,0.15267568778749024,0.0,-0.06666666666666671,0.8066666666666668,2.0973333333333337,0.03933795662752215,0
0.31659574468085105,0.2982127659574468,0.3851914893617021,0.0,0.06666666666666665,-0.5753679012345679,2.066804938271605,-0.022029981543540078,0
0.5740878761544239,0.2518478148797337,0.17406430896584232,0.0,0.2,1.253580729166667,2.6923828125,0.021469906364452118,1
0.3992764996684656,0.29500684051937587,0.3057166598121585,0.0,-0.3333333333333333,-0.3603515625000002,2.4873046875,0.029599623354940763,0
0.4564084669941701,0.2833361431187049,0.26025538988712504,0.0,0.33333333333333337,0.07670454545454564,2.313920454545455,-0.017348340964786824,0
0.2620170172741536,0.2845907910700807,0.4533921916557658,0.0,-0.2666666666666666,-0.7062863629913438,2.6880658436213993,-0.002525148317488346,2
0.3640215716486903,0.2935285053929122,0.34244992295839755,0.0,-0.1333333333333333,-0.1254711205494652,2.5432235168072856,0.004235196695065335,1
0.46603105420866253,0.28046853718332876,0.2535004086080087,0.0,0.33333333333333337,0.334510454696316,2.7291337537338203,-0.012640937022383725,2
0.6718183086798774,0.21022885849846495,0.11795283282165783,0.0,0.39999999999999997,1.355822139151397,2.9845537757437075,0.021787077456228987,0
0.5441404449658525,0.2635438052541165,0.192315749780031,0.0,0.06666666666666665,0.4168148178773722,1.6993219498077483,-0.007376815535109826,1
0.6174312676272566,0.23808403636012468,0.14448469601261857,0.0,0.3333333333333333,0.8482035804357715,2.251188655062637,0.012193007697340774,0
0.2883069999752738,0.2910268773335311,0.420666122691195,0.0,-0.26666666666666666,-0.7123929226050201,2.1357722664871135,-0.016429504681778784,2
0.33344995157498625,0.28954745011370275,0.3770025983113109,0.0,-0.33333333333333337,-0.41856369123909554,2.4962252449663045,0.01474620544181321,0
0.32759065131465887,0.30288709400240593,0.3695222546829352,0.0,-0.4666666666666667,-0.34836023961823515,1.9581344975801267,0.009418155445511056,1
0.4697570658997623,0.28214067677516214,0.24810225732507557,0.0,0.33333333333333337,0.5993448534936142,2.0685559729526672,-0.013861212298234948,1
0.4361702127659574,0.28191489361702127,0.28191489361702127,0.0,0.2,-0.6978121212121211,2.9676121212121216,0.005817302039534289,0
0.578459756803706,0.2501447596988998,0.17139548349739434,0.0,0.2,0.8705950413223144,2.4097685950413226,0.016806584626609444,0
0.24932008509034118,0.2811481810593209,0.4695317338503379,0.0,-0.33333333333333337,-1.209149090909091,2.3886690909090906,-0.01750744486338751,2
0.5002115678807407,0.27297681433019777,0.2268116177890614,0.0,0.06666666666666665,0.9111456628477903,2.4990343698854334,0.010683594379554684,2
0.5533678821610512,0.26031672203069167,0.18631539580825712,0.0,0.5333333333333333,0.8102823240589196,1.7176472995090015,-0.02255249876202825,0
0.5958119320426709,0.24496246542868436,0.15922560252864482,0.0,0.19999999999999998,0.614840425531915,2.1339893617021275,0.0223077220059007,0
0.39435854788615265,0.29388503250114556,0.31175641961270173,0.0,-0.26666666666666666,-0.36970474967907596,2.887218045112782,0.014364183479969261,0
